ADAL,Avoidance
ADAR,Avoidance
ADAR,Avoidance
ADAL,Avoidance
ADEL,Lateral
ADER,Lateral
ADER,Lateral
ADEL,Lateral
ADFL,Taxis
ADFR,Taxis
ADFR,Taxis
ADFL,Taxis
ADLL,Taxis
ADLR,Taxis
ADLR,Taxis
ADLL,Taxis
AFDL,Taxis
AFDR,Taxis
AFDR,Taxis
AFDL,Taxis
AIAL,Taxis
AIAR,Taxis
AIAR,Taxis
AIAL,Taxis
AIBL,Taxis
AIBR,Taxis
AIBR,Taxis
AIBL,Taxis
AIML,Taxis
AIMR,Taxis
AIMR,Taxis
AIML,Taxis
AINL,Taxis
AINR,Taxis
AINR,Taxis
AINL,Taxis
AIYL,Taxis
AIYR,Taxis
AIYR,Taxis
AIYL,Taxis
AIZL,Taxis
AIZR,Taxis
AIZR,Taxis
AIZL,Taxis
ALA,Taxis
ALML,Avoidance
ALMR,Avoidance
ALMR,Avoidance
ALML,Avoidance
ALNL,Lateral
ALNR,Lateral
ALNR,Lateral
ALNL,Lateral
AQR,Avoidance
ASEL,Taxis
ASER,Taxis
ASER,Taxis
ASEL,Taxis
ASGL,Taxis
ASGR,Taxis
ASGR,Taxis
ASGL,Taxis
ASHL,Avoidance
ASHR,Avoidance
ASHR,Avoidance
ASHL,Avoidance
ASIL,Taxis
ASIR,Taxis
ASIR,Taxis
ASIL,Taxis
ASJL,Taxis
ASJR,Taxis
ASJR,Taxis
ASJL,Taxis
ASKL,Taxis
ASKR,Taxis
ASKR,Taxis
ASKL,Taxis
AUAL,Taxis
AUAR,Taxis
AUAR,Taxis
AUAL,Taxis
AVAL,Lateral
AVAR,Lateral
AVAR,Lateral
AVAL,Lateral
AVBL,Avoidance
AVBR,Avoidance
AVBR,Avoidance
AVBL,Avoidance
AVDL,Avoidance
AVDR,Avoidance
AVDR,Avoidance
AVDL,Avoidance
AVEL,Anterior
AVER,Anterior
AVER,Anterior
AVEL,Anterior
AVFL,Taxis
AVFR,Taxis
AVFR,Taxis
AVFL,Taxis
AVHL,Avoidance
AVHR,Avoidance
AVHR,Avoidance
AVHL,Avoidance
AVJL,Avoidance
AVJR,Avoidance
AVJR,Avoidance
AVJL,Avoidance
AVKL,Lateral
AVKR,Lateral
AVKR,Lateral
AVKL,Lateral
AVL,Lateral
AVM,Avoidance
AWAL,Taxis
AWAR,Taxis
AWAR,Taxis
AWAL,Taxis
AWBL,Taxis
AWBR,Taxis
AWBR,Taxis
AWBL,Taxis
AWCL,Taxis
AWCR,Taxis
AWCR,Taxis
AWCL,Taxis
BAGL,Taxis
BAGR,Taxis
BAGR,Taxis
BAGL,Taxis
BDUL,Avoidance
BDUR,Avoidance
BDUR,Avoidance
BDUL,Avoidance
CEPDL,Sublateral
CEPDR,Sublateral
CEPDR,Sublateral
CEPDL,Sublateral
CEPVL,Anterior
CEPVR,Anterior
CEPVR,Anterior
CEPVL,Anterior
DVA,Sublateral
DVC,Lateral
FLPL,Avoidance
FLPR,Avoidance
FLPR,Avoidance
FLPL,Avoidance
IL1DL,Anterior
IL1DR,Anterior
IL1DR,Anterior
IL1DL,Anterior
IL1L,Anterior
IL1R,Anterior
IL1R,Anterior
IL1L,Anterior
IL1VL,Anterior
IL1VR,Anterior
IL1VR,Anterior
IL1VL,Anterior
IL2DL,Anterior
IL2DR,Anterior
IL2DR,Anterior
IL2DL,Anterior
IL2L,Anterior
IL2R,Anterior
IL2R,Anterior
IL2L,Anterior
IL2VL,Anterior
IL2VR,Anterior
IL2VR,Anterior
IL2VL,Anterior
OLLL,Anterior
OLLR,Anterior
OLLR,Anterior
OLLL,Anterior
OLQDL,Anterior
OLQDR,Anterior
OLQDR,Anterior
OLQDL,Anterior
OLQVL,Anterior
OLQVR,Anterior
OLQVR,Anterior
OLQVL,Anterior
PVCL,Avoidance
PVCR,Avoidance
PVCR,Avoidance
PVCL,Avoidance
PVPL,Avoidance
PVPR,Avoidance
PVPR,Avoidance
PVPL,Avoidance
PVQL,Taxis
PVQR,Taxis
PVQR,Taxis
PVQL,Taxis
PVT,Lateral
RIAL,Anterior
RIAR,Anterior
RIAR,Anterior
RIAL,Anterior
RIBL,Taxis
RIBR,Taxis
RIBR,Taxis
RIBL,Taxis
RICL,Sublateral
RICR,Sublateral
RICR,Sublateral
RICL,Sublateral
RID,Sublateral
RIFL,Avoidance
RIFR,Avoidance
RIFR,Avoidance
RIFL,Avoidance
RIGL,Lateral
RIGR,Lateral
RIGR,Lateral
RIGL,Lateral
RIH,Anterior
RIML,Lateral
RIMR,Lateral
RIMR,Lateral
RIML,Lateral
RIPL,Anterior
RIPR,Anterior
RIPR,Anterior
RIPL,Anterior
RIR,Avoidance
RIS,Lateral
RIVL,Lateral
RIVR,Lateral
RIVR,Lateral
RIVL,Lateral
RMDDL,Anterior
RMDDR,Anterior
RMDDR,Anterior
RMDDL,Anterior
RMDL,Lateral
RMDR,Lateral
RMDR,Lateral
RMDL,Lateral
RMDVL,Anterior
RMDVR,Anterior
RMDVR,Anterior
RMDVL,Anterior
RMED,Anterior
RMEL,Anterior
RMER,Anterior
RMER,Anterior
RMEL,Anterior
RMEV,Anterior
RMFL,Lateral
RMFR,Lateral
RMFR,Lateral
RMFL,Lateral
RMGL,Sublateral
RMGR,Sublateral
RMGR,Sublateral
RMGL,Sublateral
RMHL,Sublateral
RMHR,Sublateral
RMHR,Sublateral
RMHL,Sublateral
SAADL,Lateral
SAADR,Lateral
SAADR,Lateral
SAADL,Lateral
SAAVL,Lateral
SAAVR,Lateral
SAAVR,Lateral
SAAVL,Lateral
SDQL,Sublateral
SDQR,Sublateral
SDQR,Sublateral
SDQL,Sublateral
SIADL,Sublateral
SIADR,Sublateral
SIADR,Sublateral
SIADL,Sublateral
SIAVL,Sublateral
SIAVR,Sublateral
SIAVR,Sublateral
SIAVL,Sublateral
SIBDL,Sublateral
SIBDR,Sublateral
SIBDR,Sublateral
SIBDL,Sublateral
SIBVL,Sublateral
SIBVR,Sublateral
SIBVR,Sublateral
SIBVL,Sublateral
SMBDL,Sublateral
SMBDR,Sublateral
SMBDR,Sublateral
SMBDL,Sublateral
SMBVL,Sublateral
SMBVR,Sublateral
SMBVR,Sublateral
SMBVL,Sublateral
SMDDL,Lateral
SMDDR,Lateral
SMDDR,Lateral
SMDDL,Lateral
SMDVL,Lateral
SMDVR,Lateral
SMDVR,Lateral
SMDVL,Lateral
URADL,Anterior
URADR,Anterior
URADR,Anterior
URADL,Anterior
URAVL,Anterior
URAVR,Anterior
URAVR,Anterior
URAVL,Anterior
URBL,Sublateral
URBR,Sublateral
URBR,Sublateral
URBL,Sublateral
URXL,Taxis
URXR,Taxis
URXR,Taxis
URXL,Taxis
URYDL,Anterior
URYDR,Anterior
URYDR,Anterior
URYDL,Anterior
URYVL,Anterior
URYVR,Anterior
URYVR,Anterior
URYVL,Anterior
